transactionId,accountId,amount,transactionType,timestamp,hour_of_day,day_of_week,account_age_days,user_transaction_count,transaction_velocity,amount_deviation,is_weekend,is_night_transaction,high_amount_flag,new_account_flag,is_fraud
11938,user_630,685.44,DEPOSIT,2025-12-20T00:55:11.123742,0,5,926,2637,1,1.371,1,1,0,0,0
11939,user_630,987.54,DEPOSIT,2025-11-28T03:08:11.123742,3,4,926,2637,3,1.975,0,1,0,0,1
11940,user_630,32.91,WITHDRAW,2025-11-28T22:12:11.123742,22,4,926,2637,0,0.066,0,0,0,0,0
11941,user_630,672.97,DEPOSIT,2026-03-06T10:46:11.123742,10,4,926,2637,3,1.346,0,0,0,0,0
11942,user_630,317.77,WITHDRAW,2026-05-08T14:23:11.123742,14,4,926,2637,2,0.636,0,0,0,0,0
11943,user_630,949.14,TRANSFER,2025-10-17T14:30:11.123742,14,4,926,2637,1,1.898,0,0,0,0,0
11944,user_630,685.07,DEPOSIT,2025-11-04T17:02:11.123742,17,1,926,2637,2,1.37,0,0,0,0,0
11945,user_630,533.98,DEPOSIT,2025-08-16T02:04:11.123742,2,5,926,2637,2,1.068,1,1,0,0,0
11946,user_630,1502.32,DEPOSIT,2025-10-06T14:23:11.123742,14,0,926,2637,5,3.005,0,0,0,0,1
11947,user_630,1035.94,WITHDRAW,2025-09-08T12:40:11.123742,12,0,926,2637,2,2.072,0,0,0,0,0
11948,user_630,1244.22,WITHDRAW,2026-05-26T17:43:11.123742,17,1,926,2637,1,2.488,0,0,0,0,0
11949,user_630,126.58,TRANSFER,2025-11-26T00:12:11.123742,0,2,926,2637,3,0.253,0,1,0,0,1
11950,user_630,1419.94,TRANSFER,2026-05-21T03:00:11.123742,3,3,926,2637,3,2.84,0,1,0,0,1
11951,user_630,617.53,TRANSFER,2025-09-04T13:36:11.123742,13,3,926,2637,0,1.235,0,0,0,0,0
11952,user_630,1190.31,WITHDRAW,2026-04-07T13:23:11.123742,13,1,926,2637,1,2.381,0,0,0,0,1
11953,user_630,559.95,WITHDRAW,2026-03-08T21:37:11.123742,21,6,926,2637,3,1.12,1,0,0,0,1
11954,user_630,464.3,DEPOSIT,2025-09-22T21:55:11.123742,21,0,926,2637,3,0.929,0,0,0,0,0
11955,user_630,441.02,WITHDRAW,2025-10-31T23:00:11.123742,23,4,926,2637,2,0.882,0,0,0,0,0
11956,user_630,261.58,WITHDRAW,2025-12-29T11:19:11.123742,11,0,926,2637,2,0.523,0,0,0,0,0
11957,user_630,23.89,WITHDRAW,2026-06-03T14:10:11.123742,14,2,926,2637,0,0.048,0,0,0,0,0
11958,user_630,480.75,WITHDRAW,2026-01-01T08:03:11.123742,8,3,926,2637,0,0.961,0,0,0,0,0
11959,user_630,740.02,TRANSFER,2025-09-17T00:51:11.123742,0,2,926,2637,1,1.48,0,1,0,0,0
11960,user_630,100.21,DEPOSIT,2026-03-26T19:42:11.123742,19,3,926,2637,0,0.2,0,0,0,0,0
11961,user_631,360.44,TRANSFER,2026-04-21T07:28:11.123742,7,1,3551,2554,1,1.802,0,0,0,0,0
11962,user_631,150.59,DEPOSIT,2026-05-15T22:05:11.123742,22,4,3551,2554,3,0.753,0,0,0,0,0
11963,user_631,50.15,WITHDRAW,2025-09-28T00:06:11.123742,0,6,3551,2554,3,0.251,1,1,0,0,1
11964,user_631,275.53,WITHDRAW,2026-01-10T07:56:11.123742,7,5,3551,2554,1,1.378,1,0,0,0,0
11965,user_631,12.84,DEPOSIT,2026-04-03T10:11:11.123742,10,4,3551,2554,0,0.064,0,0,0,0,0
11966,user_631,124.36,DEPOSIT,2025-10-04T07:49:11.123742,7,5,3551,2554,0,0.622,1,0,0,0,0
11967,user_631,107.92,DEPOSIT,2026-03-10T20:04:11.123742,20,1,3551,2554,1,0.54,0,0,0,0,0
11968,user_631,217.68,TRANSFER,2026-01-14T19:42:11.123742,19,2,3551,2554,1,1.088,0,0,0,0,0
11969,user_631,1.0,DEPOSIT,2026-04-22T01:12:11.123742,1,2,3551,2554,2,0.005,0,1,0,0,0
11970,user_631,80.09,TRANSFER,2025-09-28T23:40:11.123742,23,6,3551,2554,3,0.4,1,0,0,0,1
11971,user_631,235.51,TRANSFER,2026-01-19T02:20:11.123742,2,0,3551,2554,2,1.178,0,1,0,0,0
11972,user_631,381.7,DEPOSIT,2026-06-09T12:54:11.123742,12,1,3551,2554,1,1.909,0,0,0,0,0
11973,user_631,711.73,DEPOSIT,2026-05-23T21:32:11.123742,21,5,3551,2554,3,3.559,1,0,0,0,1
11974,user_631,257.09,DEPOSIT,2026-01-01T22:40:11.123742,22,3,3551,2554,0,1.285,0,0,0,0,0
11975,user_631,174.84,DEPOSIT,2026-03-14T04:02:11.123742,4,5,3551,2554,1,0.874,1,1,0,0,0
11976,user_631,221.46,WITHDRAW,2025-10-11T05:46:11.123742,5,5,3551,2554,2,1.107,1,0,0,0,0
11977,user_631,69.32,DEPOSIT,2025-12-22T00:57:11.123742,0,0,3551,2554,0,0.347,0,1,0,0,0
11978,user_631,205.36,DEPOSIT,2025-10-10T00:35:11.123742,0,4,3551,2554,3,1.027,0,1,0,0,1
11979,user_631,227.06,DEPOSIT,2025-10-31T08:58:11.123742,8,4,3551,2554,2,1.135,0,0,0,0,0
11980,user_631,858.08,WITHDRAW,2025-07-02T18:41:11.123742,18,2,3551,2554,1,4.29,0,0,0,0,0
11981,user_631,30.57,DEPOSIT,2025-09-05T19:07:11.123742,19,4,3551,2554,2,0.153,0,0,0,0,0
11982,user_631,80.39,WITHDRAW,2025-08-06T10:44:11.123742,10,2,3551,2554,1,0.402,0,0,0,0,0
11983,user_631,205.04,WITHDRAW,2025-07-23T11:21:11.123742,11,2,3551,2554,1,1.025,0,0,0,0,0
11984,user_631,113.55,DEPOSIT,2025-09-04T05:49:11.123742,5,3,3551,2554,2,0.568,0,0,0,0,0
11985,user_631,470.54,DEPOSIT,2026-02-08T18:34:11.123742,18,6,3551,2554,2,2.353,1,0,0,0,0
11986,user_631,27.9,DEPOSIT,2025-07-26T21:46:11.123742,21,5,3551,2554,0,0.14,1,0,0,0,0
11987,user_631,151.55,TRANSFER,2025-07-11T17:06:11.123742,17,4,3551,2554,1,0.758,0,0,0,0,0
11988,user_631,99.33,DEPOSIT,2025-08-01T17:02:11.123742,17,4,3551,2554,2,0.497,0,0,0,0,0
11989,user_631,80.35,DEPOSIT,2026-03-31T19:22:11.123742,19,1,3551,2554,1,0.402,0,0,0,0,0
11990,user_631,401.73,WITHDRAW,2025-12-17T13:49:11.123742,13,2,3551,2554,2,2.009,0,0,0,0,1
11991,user_632,36261.08,TRANSFER,2026-06-22T14:39:11.123742,14,0,2871,2242,1,1.45,0,0,1,0,0
11992,user_632,28719.95,DEPOSIT,2025-09-24T01:05:11.123742,1,2,2871,2242,0,1.149,0,1,1,0,0
11993,user_632,2905.35,WITHDRAW,2026-02-03T08:30:11.123742,8,1,2871,2242,1,0.116,0,0,0,0,0
11994,user_633,1149.33,DEPOSIT,2026-05-21T05:27:11.123742,5,3,1697,1594,1,0.46,0,0,0,0,0
11995,user_633,4254.11,TRANSFER,2026-05-10T10:34:11.123742,10,6,1697,1594,2,1.702,1,0,0,0,1
11996,user_633,4434.27,DEPOSIT,2026-03-02T03:29:11.123742,3,0,1697,1594,1,1.774,0,1,0,0,0
11997,user_633,4994.77,TRANSFER,2026-03-15T14:23:11.123742,14,6,1697,1594,1,1.998,1,0,0,0,0
11998,user_633,2765.48,TRANSFER,2025-10-16T22:16:11.123742,22,3,1697,1594,0,1.106,0,0,0,0,1
11999,user_633,3694.22,WITHDRAW,2025-10-24T00:35:11.123742,0,4,1697,1594,0,1.478,0,1,0,0,0
12000,user_633,504.28,DEPOSIT,2025-11-05T03:09:11.123742,3,2,1697,1594,0,0.202,0,1,0,0,0
12001,user_633,1308.94,DEPOSIT,2025-10-23T10:57:11.123742,10,3,1697,1594,0,0.524,0,0,0,0,0
12002,user_633,3812.28,DEPOSIT,2026-02-08T18:59:11.123742,18,6,1697,1594,2,1.525,1,0,0,0,0
12003,user_633,7484.96,DEPOSIT,2026-05-16T04:31:11.123742,4,5,1697,1594,1,2.994,1,1,0,0,0
12004,user_633,1306.56,WITHDRAW,2026-02-07T15:57:11.123742,15,5,1697,1594,1,0.523,1,0,0,0,0
12005,user_633,5481.01,TRANSFER,2026-03-08T23:15:11.123742,23,6,1697,1594,2,2.192,1,0,0,0,1
12006,user_633,4503.02,DEPOSIT,2025-10-21T19:24:11.123742,19,1,1697,1594,1,1.801,0,0,0,0,0
12007,user_633,2191.33,DEPOSIT,2026-02-27T16:29:11.123742,16,4,1697,1594,2,0.877,0,0,0,0,0
12008,user_633,2702.46,WITHDRAW,2026-05-28T12:15:11.123742,12,3,1697,1594,1,1.081,0,0,0,0,0
12009,user_633,2108.42,DEPOSIT,2026-02-27T00:35:11.123742,0,4,1697,1594,1,0.843,0,1,0,0,0
12010,user_633,3964.07,WITHDRAW,2026-03-29T08:44:11.123742,8,6,1697,1594,0,1.586,1,0,0,0,0
12011,user_633,7061.71,DEPOSIT,2026-06-21T03:36:11.123742,3,6,1697,1594,0,2.825,1,1,0,0,1
12012,user_633,5526.85,DEPOSIT,2025-10-11T14:14:11.123742,14,5,1697,1594,1,2.211,1,0,0,0,1
12013,user_633,1015.26,DEPOSIT,2025-09-06T20:46:11.123742,20,5,1697,1594,1,0.406,1,0,0,0,0
12014,user_633,3518.25,WITHDRAW,2026-02-16T16:54:11.123742,16,0,1697,1594,1,1.407,0,0,0,0,0
12015,user_633,872.52,DEPOSIT,2025-11-19T08:04:11.123742,8,2,1697,1594,2,0.349,0,0,0,0,1
12016,user_633,2320.3,WITHDRAW,2025-09-12T22:47:11.123742,22,4,1697,1594,1,0.928,0,0,0,0,0
12017,user_633,1132.35,DEPOSIT,2025-10-29T09:30:11.123742,9,2,1697,1594,0,0.453,0,0,0,0,0
12018,user_633,7873.58,DEPOSIT,2026-03-07T07:19:11.123742,7,5,1697,1594,3,3.149,1,0,0,0,0
12019,user_633,4157.47,DEPOSIT,2025-10-27T02:53:11.123742,2,0,1697,1594,0,1.663,0,1,0,0,0
12020,user_633,4517.27,WITHDRAW,2026-05-02T15:53:11.123742,15,5,1697,1594,2,1.807,1,0,0,0,0
12021,user_633,2820.04,DEPOSIT,2026-01-30T21:42:11.123742,21,4,1697,1594,1,1.128,0,0,0,0,0
12022,user_633,230.85,DEPOSIT,2025-11-13T23:33:11.123742,23,3,1697,1594,0,0.092,0,0,0,0,0
12023,user_633,3459.98,DEPOSIT,2025-10-28T09:06:11.123742,9,1,1697,1594,1,1.384,0,0,0,0,0
12024,user_633,6798.36,TRANSFER,2026-06-13T07:53:11.123742,7,5,1697,1594,0,2.719,1,0,0,0,1
12025,user_633,801.07,TRANSFER,2025-08-16T18:54:11.123742,18,5,1697,1594,0,0.32,1,0,0,0,0
12026,user_633,8734.39,WITHDRAW,2026-04-09T06:05:11.123742,6,3,1697,1594,2,3.494,0,0,0,0,0
12027,user_633,2322.28,DEPOSIT,2025-09-02T22:14:11.123742,22,1,1697,1594,4,0.929,0,0,0,0,0
12028,user_633,3140.84,DEPOSIT,2026-06-07T05:04:11.123742,5,6,1697,1594,0,1.256,1,0,0,0,0
12029,user_634,888.72,DEPOSIT,2026-03-24T14:02:11.123742,14,1,3599,1002,2,1.777,0,0,0,0,0
12030,user_634,1127.74,DEPOSIT,2025-11-01T21:14:11.123742,21,5,3599,1002,2,2.255,1,0,0,0,0
12031,user_634,73.04,WITHDRAW,2026-04-15T05:37:11.123742,5,2,3599,1002,1,0.146,0,0,0,0,0
12032,user_634,546.64,WITHDRAW,2025-09-01T20:01:11.123742,20,0,3599,1002,2,1.093,0,0,0,0,0
12033,user_634,68.59,DEPOSIT,2025-10-29T23:51:11.123742,23,2,3599,1002,0,0.137,0,0,0,0,0
12034,user_634,879.96,TRANSFER,2026-01-28T11:24:11.123742,11,2,3599,1002,1,1.76,0,0,0,0,0
12035,user_634,320.64,WITHDRAW,2025-08-29T00:29:11.123742,0,4,3599,1002,0,0.641,0,1,0,0,0
12036,user_634,577.3,DEPOSIT,2025-08-07T08:14:11.123742,8,3,3599,1002,0,1.155,0,0,0,0,0
12037,user_634,308.12,TRANSFER,2025-07-24T00:49:11.123742,0,3,3599,1002,1,0.616,0,1,0,0,1
12038,user_634,684.26,WITHDRAW,2026-03-27T23:56:11.123742,23,4,3599,1002,1,1.369,0,0,0,0,0
12039,user_634,290.22,DEPOSIT,2025-10-08T02:17:11.123742,2,2,3599,1002,3,0.58,0,1,0,0,1
12040,user_635,1461.73,WITHDRAW,2026-06-20T11:50:11.123742,11,5,1224,487,1,1.462,1,0,0,0,0
12041,user_635,446.59,DEPOSIT,2025-10-05T21:55:11.123742,21,6,1224,487,1,0.447,1,0,0,0,0
12042,user_635,1398.0,TRANSFER,2026-03-02T12:35:11.123742,12,0,1224,487,0,1.398,0,0,0,0,0
12043,user_635,2985.31,DEPOSIT,2026-05-15T18:42:11.123742,18,4,1224,487,5,2.985,0,0,0,0,1
12044,user_635,1130.23,DEPOSIT,2026-01-03T20:19:11.123742,20,5,1224,487,2,1.13,1,0,0,0,0
12045,user_635,823.06,DEPOSIT,2025-08-25T12:30:11.123742,12,0,1224,487,2,0.823,0,0,0,0,0
12046,user_635,3751.15,WITHDRAW,2025-10-06T02:20:11.123742,2,0,1224,487,1,3.751,0,1,0,0,0
12047,user_635,2036.9,DEPOSIT,2026-06-11T12:06:11.123742,12,3,1224,487,1,2.037,0,0,0,0,0
12048,user_635,800.07,TRANSFER,2025-09-23T03:30:11.123742,3,1,1224,487,3,0.8,0,1,0,0,1
12049,user_635,709.4,DEPOSIT,2026-06-04T20:23:11.123742,20,3,1224,487,2,0.709,0,0,0,0,0
12050,user_635,1522.57,DEPOSIT,2026-02-08T03:03:11.123742,3,6,1224,487,1,1.523,1,1,0,0,0
12051,user_635,1578.8,WITHDRAW,2025-11-30T06:24:11.123742,6,6,1224,487,0,1.579,1,0,0,0,0
12052,user_635,407.96,WITHDRAW,2026-04-04T18:23:11.123742,18,5,1224,487,2,0.408,1,0,0,0,0
12053,user_635,725.98,DEPOSIT,2025-07-27T16:08:11.123742,16,6,1224,487,2,0.726,1,0,0,0,0
12054,user_635,873.22,DEPOSIT,2026-03-23T04:20:11.123742,4,0,1224,487,0,0.873,0,1,0,0,0
12055,user_635,46.91,WITHDRAW,2025-09-04T15:15:11.123742,15,3,1224,487,2,0.047,0,0,0,0,0
12056,user_635,2661.88,TRANSFER,2025-11-19T15:10:11.123742,15,2,1224,487,1,2.662,0,0,0,0,0
12057,user_635,1504.24,DEPOSIT,2026-06-14T03:25:11.123742,3,6,1224,487,2,1.504,1,1,0,0,0
12058,user_635,1672.43,DEPOSIT,2025-09-06T17:40:11.123742,17,5,1224,487,3,1.672,1,0,0,0,0
12059,user_635,1425.27,TRANSFER,2025-12-07T23:07:11.123742,23,6,1224,487,1,1.425,1,0,0,0,0
12060,user_635,704.85,DEPOSIT,2026-01-14T12:13:11.123742,12,2,1224,487,2,0.705,0,0,0,0,0
12061,user_635,1439.58,DEPOSIT,2026-06-12T11:12:11.123742,11,4,1224,487,1,1.44,0,0,0,0,0
12062,user_635,224.69,WITHDRAW,2025-10-16T14:13:11.123742,14,3,1224,487,4,0.225,0,0,0,0,1
12063,user_635,1263.25,DEPOSIT,2026-03-11T14:22:11.123742,14,2,1224,487,1,1.263,0,0,0,0,0
12064,user_635,2054.87,DEPOSIT,2025-10-18T07:23:11.123742,7,5,1224,487,0,2.055,1,0,0,0,0
12065,user_635,5014.27,WITHDRAW,2025-11-30T07:01:11.123742,7,6,1224,487,1,5.014,1,0,0,0,1
12066,user_635,1541.06,TRANSFER,2025-08-06T03:30:11.123742,3,2,1224,487,3,1.541,0,1,0,0,1
12067,user_635,293.27,WITHDRAW,2025-10-09T05:31:11.123742,5,3,1224,487,2,0.293,0,0,0,0,0
12068,user_635,1820.85,WITHDRAW,2025-08-18T13:39:11.123742,13,0,1224,487,1,1.821,0,0,0,0,0
12069,user_635,1636.89,DEPOSIT,2026-04-19T19:26:11.123742,19,6,1224,487,1,1.637,1,0,0,0,0
12070,user_635,3896.55,DEPOSIT,2025-10-12T05:10:11.123742,5,6,1224,487,0,3.897,1,0,0,0,0
12071,user_635,613.83,WITHDRAW,2025-11-10T22:27:11.123742,22,0,1224,487,1,0.614,0,0,0,0,0
12072,user_635,1501.34,TRANSFER,2025-10-01T22:19:11.123742,22,2,1224,487,1,1.501,0,0,0,0,1
12073,user_635,2243.99,WITHDRAW,2025-07-07T08:03:11.123742,8,0,1224,487,1,2.244,0,0,0,0,0
12074,user_635,865.9,WITHDRAW,2026-02-26T19:34:11.123742,19,3,1224,487,1,0.866,0,0,0,0,0
12075,user_635,129.29,WITHDRAW,2025-08-15T00:49:11.123742,0,4,1224,487,5,0.129,0,1,0,0,1
12076,user_635,1564.34,DEPOSIT,2026-05-02T04:39:11.123742,4,5,1224,487,1,1.564,1,1,0,0,0
12077,user_635,2515.53,TRANSFER,2025-10-17T03:43:11.123742,3,4,1224,487,0,2.516,0,1,0,0,1
12078,user_636,3770.37,TRANSFER,2026-03-30T15:19:11.123742,15,0,183,227,0,0.151,0,0,0,0,0
12079,user_636,5380.74,WITHDRAW,2026-05-02T15:53:11.123742,15,5,183,227,0,0.215,1,0,0,0,0
12080,user_636,20941.6,DEPOSIT,2025-08-17T17:19:11.123742,17,6,183,227,1,0.838,1,0,1,0,1
12081,user_636,36717.56,DEPOSIT,2026-01-14T05:40:11.123742,5,2,183,227,2,1.469,0,0,1,0,0
12082,user_636,46921.95,DEPOSIT,2026-04-01T23:51:11.123742,23,2,183,227,3,1.877,0,0,1,0,1
12083,user_637,691.34,WITHDRAW,2025-12-11T09:08:11.123742,9,3,4440,2333,0,3.457,0,0,0,0,0
12084,user_637,534.17,TRANSFER,2026-04-12T23:40:11.123742,23,6,4440,2333,0,2.671,1,0,0,0,0
12085,user_637,572.46,WITHDRAW,2025-12-28T17:18:11.123742,17,6,4440,2333,1,2.862,1,0,0,0,1
12086,user_637,45.71,DEPOSIT,2025-12-13T15:20:11.123742,15,5,4440,2333,0,0.229,1,0,0,0,0
12087,user_637,345.63,WITHDRAW,2025-09-19T12:35:11.123742,12,4,4440,2333,5,1.728,0,0,0,0,1
12088,user_638,7016.18,WITHDRAW,2026-02-18T10:25:11.123742,10,2,1642,850,1,2.806,0,0,0,0,1
12089,user_638,2071.13,DEPOSIT,2026-05-24T07:47:11.123742,7,6,1642,850,1,0.828,1,0,0,0,0
12090,user_638,3903.63,WITHDRAW,2026-05-03T10:08:11.123742,10,6,1642,850,1,1.561,1,0,0,0,0
12091,user_638,315.2,WITHDRAW,2025-08-03T17:04:11.123742,17,6,1642,850,0,0.126,1,0,0,0,0
12092,user_638,2942.36,DEPOSIT,2026-05-18T22:30:11.123742,22,0,1642,850,4,1.177,0,0,0,0,1
12093,user_638,6274.47,WITHDRAW,2025-07-20T09:45:11.123742,9,6,1642,850,1,2.51,1,0,0,0,0
12094,user_638,1667.77,DEPOSIT,2025-06-27T11:18:11.123742,11,4,1642,850,0,0.667,0,0,0,0,0
12095,user_638,366.66,WITHDRAW,2025-11-26T10:49:11.123742,10,2,1642,850,0,0.147,0,0,0,0,0
12096,user_638,815.84,TRANSFER,2026-04-30T15:36:11.123742,15,3,1642,850,1,0.326,0,0,0,0,0
12097,user_638,5673.45,TRANSFER,2025-09-03T06:09:11.123742,6,2,1642,850,1,2.269,0,0,0,0,0
12098,user_638,1248.54,DEPOSIT,2026-05-02T21:35:11.123742,21,5,1642,850,0,0.499,1,0,0,0,0
12099,user_638,504.49,WITHDRAW,2025-10-10T20:06:11.123742,20,4,1642,850,1,0.202,0,0,0,0,1
12100,user_638,896.57,TRANSFER,2025-10-04T05:05:11.123742,5,5,1642,850,1,0.359,1,0,0,0,1
12101,user_638,453.1,DEPOSIT,2026-01-16T06:43:11.123742,6,4,1642,850,1,0.181,0,0,0,0,0
12102,user_638,2602.23,DEPOSIT,2026-03-12T03:05:11.123742,3,3,1642,850,2,1.041,0,1,0,0,0
12103,user_638,3668.44,WITHDRAW,2026-06-06T10:18:11.123742,10,5,1642,850,1,1.467,1,0,0,0,0
12104,user_638,2652.19,WITHDRAW,2026-05-28T05:19:11.123742,5,3,1642,850,2,1.061,0,0,0,0,0
12105,user_638,676.89,DEPOSIT,2025-09-22T07:29:11.123742,7,0,1642,850,0,0.271,0,0,0,0,0
12106,user_638,1885.05,DEPOSIT,2025-11-28T19:29:11.123742,19,4,1642,850,2,0.754,0,0,0,0,0
12107,user_638,1568.9,WITHDRAW,2026-05-15T22:59:11.123742,22,4,1642,850,2,0.628,0,0,0,0,0
12108,user_638,1294.38,WITHDRAW,2025-07-11T14:25:11.123742,14,4,1642,850,2,0.518,0,0,0,0,0
12109,user_638,5792.35,DEPOSIT,2026-04-28T02:54:11.123742,2,1,1642,850,4,2.317,0,1,0,0,1
12110,user_638,334.38,WITHDRAW,2025-08-23T18:58:11.123742,18,5,1642,850,1,0.134,1,0,0,0,0
12111,user_638,3598.88,DEPOSIT,2026-06-24T03:25:11.123742,3,2,1642,850,1,1.44,0,1,0,0,1
12112,user_638,5282.95,DEPOSIT,2026-04-01T03:38:11.123742,3,2,1642,850,3,2.113,0,1,0,0,1
12113,user_638,2706.17,WITHDRAW,2025-07-14T19:18:11.123742,19,0,1642,850,1,1.082,0,0,0,0,0
12114,user_638,2001.77,TRANSFER,2026-01-09T14:32:11.123742,14,4,1642,850,0,0.801,0,0,0,0,0
12115,user_638,5478.25,DEPOSIT,2025-07-21T05:03:11.123742,5,0,1642,850,1,2.191,0,0,0,0,1
12116,user_638,6384.28,DEPOSIT,2026-04-20T08:59:11.123742,8,0,1642,850,1,2.554,0,0,0,0,0
12117,user_638,2576.71,DEPOSIT,2026-04-06T05:03:11.123742,5,0,1642,850,2,1.031,0,0,0,0,0
12118,user_638,2479.15,DEPOSIT,2025-11-08T08:03:11.123742,8,5,1642,850,0,0.992,1,0,0,0,0
12119,user_638,5693.45,WITHDRAW,2025-07-25T03:55:11.123742,3,4,1642,850,4,2.277,0,1,0,0,1
12120,user_638,2.95,DEPOSIT,2026-05-08T07:29:11.123742,7,4,1642,850,0,0.001,0,0,0,0,0
12121,user_638,730.89,DEPOSIT,2026-01-25T19:15:11.123742,19,6,1642,850,1,0.292,1,0,0,0,0
12122,user_638,5728.11,DEPOSIT,2026-05-21T00:56:11.123742,0,3,1642,850,2,2.291,0,1,0,0,0
12123,user_638,1215.04,DEPOSIT,2025-09-28T07:53:11.123742,7,6,1642,850,1,0.486,1,0,0,0,0
12124,user_638,7378.91,TRANSFER,2026-06-07T14:10:11.123742,14,6,1642,850,1,2.952,1,0,0,0,0
12125,user_638,196.98,WITHDRAW,2026-05-25T15:13:11.123742,15,0,1642,850,3,0.079,0,0,0,0,0
12126,user_638,102.96,TRANSFER,2026-03-20T13:56:11.123742,13,4,1642,850,2,0.041,0,0,0,0,0
12127,user_639,1419.59,DEPOSIT,2025-07-04T00:26:11.123742,0,4,2453,1591,2,0.568,0,1,0,0,0
12128,user_639,1954.76,DEPOSIT,2025-10-19T03:29:11.123742,3,6,2453,1591,0,0.782,1,1,0,0,0
12129,user_639,971.38,DEPOSIT,2025-10-04T01:17:11.123742,1,5,2453,1591,1,0.389,1,1,0,0,0
12130,user_639,5997.12,DEPOSIT,2025-08-30T15:02:11.123742,15,5,2453,1591,2,2.399,1,0,0,0,0
12131,user_639,962.48,DEPOSIT,2026-04-30T03:09:11.123742,3,3,2453,1591,4,0.385,0,1,0,0,1
12132,user_639,6031.03,DEPOSIT,2026-03-19T09:28:11.123742,9,3,2453,1591,4,2.412,0,0,0,0,0
12133,user_639,4424.49,DEPOSIT,2026-05-25T05:35:11.123742,5,0,2453,1591,3,1.77,0,0,0,0,0
12134,user_639,562.72,TRANSFER,2026-01-18T22:29:11.123742,22,6,2453,1591,1,0.225,1,0,0,0,1
12135,user_639,2382.04,WITHDRAW,2025-07-31T08:10:11.123742,8,3,2453,1591,1,0.953,0,0,0,0,1
12136,user_639,960.61,DEPOSIT,2026-01-09T11:42:11.123742,11,4,2453,1591,2,0.384,0,0,0,0,0
12137,user_640,2728.92,DEPOSIT,2025-08-03T23:03:11.123742,23,6,1967,2477,5,1.092,1,0,0,0,0
12138,user_640,2409.54,WITHDRAW,2026-06-02T17:32:11.123742,17,1,1967,2477,1,0.964,0,0,0,0,0
12139,user_640,1990.72,DEPOSIT,2025-10-21T15:51:11.123742,15,1,1967,2477,0,0.796,0,0,0,0,0
12140,user_640,2507.38,TRANSFER,2026-01-24T22:53:11.123742,22,5,1967,2477,3,1.003,1,0,0,0,0
12141,user_640,2984.43,WITHDRAW,2025-11-08T10:38:11.123742,10,5,1967,2477,1,1.194,1,0,0,0,0
12142,user_640,10075.5,DEPOSIT,2025-10-12T22:20:11.123742,22,6,1967,2477,1,4.03,1,0,0,0,1
12143,user_640,2476.65,DEPOSIT,2025-08-28T22:56:11.123742,22,3,1967,2477,3,0.991,0,0,0,0,0
12144,user_640,2548.82,TRANSFER,2026-01-27T23:25:11.123742,23,1,1967,2477,1,1.02,0,0,0,0,0
12145,user_640,2970.47,DEPOSIT,2025-10-20T07:32:11.123742,7,0,1967,2477,3,1.188,0,0,0,0,0
12146,user_640,537.81,DEPOSIT,2025-07-21T16:49:11.123742,16,0,1967,2477,0,0.215,0,0,0,0,0
12147,user_640,5681.23,WITHDRAW,2026-04-23T06:21:11.123742,6,3,1967,2477,1,2.272,0,0,0,0,0
12148,user_640,1321.13,DEPOSIT,2025-12-02T06:56:11.123742,6,1,1967,2477,1,0.528,0,0,0,0,0
12149,user_640,1091.54,DEPOSIT,2025-10-23T09:11:11.123742,9,3,1967,2477,1,0.437,0,0,0,0,0
12150,user_640,4807.42,WITHDRAW,2026-04-27T10:20:11.123742,10,0,1967,2477,5,1.923,0,0,0,0,0
12151,user_640,5010.01,WITHDRAW,2025-12-02T23:47:11.123742,23,1,1967,2477,2,2.004,0,0,0,0,0
12152,user_640,489.9,TRANSFER,2025-07-24T21:28:11.123742,21,3,1967,2477,3,0.196,0,0,0,0,0
12153,user_640,239.75,TRANSFER,2026-02-08T19:01:11.123742,19,6,1967,2477,2,0.096,1,0,0,0,0
12154,user_640,7042.68,TRANSFER,2025-10-19T01:32:11.123742,1,6,1967,2477,2,2.817,1,1,0,0,1
12155,user_640,23.8,WITHDRAW,2026-04-23T03:59:11.123742,3,3,1967,2477,0,0.01,0,1,0,0,0
12156,user_640,725.74,WITHDRAW,2026-06-05T04:20:11.123742,4,4,1967,2477,2,0.29,0,1,0,0,1
12157,user_640,5030.39,TRANSFER,2025-09-09T21:01:11.123742,21,1,1967,2477,1,2.012,0,0,0,0,0
12158,user_640,932.52,WITHDRAW,2025-11-25T13:30:11.123742,13,1,1967,2477,1,0.373,0,0,0,0,0
12159,user_640,3395.38,DEPOSIT,2025-10-28T03:52:11.123742,3,1,1967,2477,2,1.358,0,1,0,0,0
12160,user_640,4670.66,DEPOSIT,2026-01-24T19:18:11.123742,19,5,1967,2477,4,1.868,1,0,0,0,0
12161,user_640,1335.97,WITHDRAW,2026-01-18T19:23:11.123742,19,6,1967,2477,0,0.534,1,0,0,0,0
12162,user_641,1273.32,TRANSFER,2025-11-26T00:48:11.123742,0,2,2173,399,1,1.273,0,1,0,0,0
12163,user_641,1322.13,DEPOSIT,2025-10-22T03:05:11.123742,3,2,2173,399,1,1.322,0,1,0,0,0
12164,user_641,334.72,TRANSFER,2026-06-04T06:16:11.123742,6,3,2173,399,3,0.335,0,0,0,0,1
12165,user_641,1080.34,DEPOSIT,2026-03-01T03:32:11.123742,3,6,2173,399,0,1.08,1,1,0,0,0
